Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745016939.23,0,0,34.0,2.0,4.0,4.0,19.86974609375,54.79114703906284,1001.230557152897,100.55412759576782,169622.5
1745016941.27,0,0,34.0,3.0,5.0,5.0,19.88322265625,54.76098942307152,1001.2310793936323,100.54973734320274,170397.0
1745016943.24,0,0,33.0,3.0,5.0,5.0,19.88478515625,54.73246204489911,1001.2371770457236,100.49847748112307,170484.0
1745016945.29,0,0,34.0,2.5,5.5,5.5,19.88478515625,54.71011756233867,1001.2354836808784,100.51271271267706,169966.5
1745016947.24,0,0,35.0,2.5,5.5,5.5,19.8661328125,54.694900315258565,1001.2403742579727,100.4716002128234,171619.5
1745016949.27,0,0,35.0,2.5,5.5,5.5,19.84337890625,54.66957283384013,1001.2389932532695,100.48320960833634,171795.5
1745016951.24,0,0,28.0,2.5,5.5,5.5,19.8337109375,54.65873097661671,1001.2340710265935,100.52458816068282,171531.0
1745016953.27,0,0,30.5,3.0,6.0,6.0,19.824921875,54.65757766637059,1001.2374460336655,100.49621625428307,171355.5
1745016955.24,0,0,29.5,3.0,6.0,6.0,19.749921875,54.647740734125804,1001.2266699636697,100.58680551879542,173037.5
1745016957.3,0,0,32.0,3.0,5.0,5.0,19.63263671875,54.600479734336474,1001.2076605034192,100.74661057082565,173132.0
1745016959.19,0,0,32.0,3.0,5.0,5.0,19.63263671875,54.600479734336474,1001.2076605034192,100.74661057082565,173132.0
1745016961.27,0,0,32.0,3.0,5.5,6.0,19.539570312499997,54.62019224894499,1001.1934026688696,100.86647218331487,173395.0
1745016963.24,0,0,38.5,3.0,5.5,6.0,19.5114453125,54.667544156379954,1001.1818230293379,100.96381996731739,173485.5
1745016965.27,0,0,39.5,3.0,6.0,7.0,19.48185546875,54.673241952907105,1001.1803908162155,100.9758604056766,173665.0
1745016967.22,0,0,39.5,3.0,6.0,7.0,19.45841796875,54.69250535350971,1001.1803259957893,100.97640531039963,174208.0
1745016969.27,0,0,31.0,3.0,6.0,7.0,19.46525390625,54.71573247030544,1001.1845757507739,100.94067829145371,174207.0
1745016971.24,0,0,26.0,3.0,6.0,7.0,19.495722656250003,54.76439548737123,1001.1926126821288,100.87311336843841,173307.0
1745016973.27,0,0,37.0,3.0,6.0,6.5,19.51154296875,54.83669525996745,1001.1870697096001,100.91971201222546,172948.0
1745016975.26,0,0,27.5,3.0,6.0,6.5,19.5161328125,54.9171340173908,1001.1924971584517,100.87408455361572,173758.0
1745016977.3,0,0,27.5,3.0,6.0,6.0,19.53048828125,54.98610814585726,1001.1954108867617,100.8495895121344,173306.0
1745016979.25,0,0,30.0,3.0,6.0,6.0,19.5442578125,55.087003165119015,1001.198153082839,100.82653655942488,173126.5
1745016981.25,0,0,40.0,3.0,6.0,6.0,19.556757812500003,55.168596310663325,1001.1944601456371,100.85758216670385,173040.0
1745016983.27,0,0,37.0,4.0,7.0,7.0,19.568476562500003,55.27252189465473,1001.1961805606913,100.84311905303592,173396.0
1745016985.23,0,0,37.0,4.0,7.0,7.0,19.571406250000003,55.33372508364427,1001.1928024036638,100.87151842403156,173755.5
1745016987.27,0,0,28.5,3.5,7.0,7.5,19.5317578125,55.38931780419248,1001.1899968153614,100.89510439888272,173414.0
